가게 이름,업종구분,주소,URL
해탄 신촌점,한식,서울 서대문구 연세로4길 30 지상1층,https://pcmap.place.naver.com/restaurant/1491059869/review/visitor#
어머니와 아들,닭요리,서울 서대문구 홍은중앙로 100-1 1층 어머니와 아들,https://pcmap.place.naver.com/restaurant/1551040900/review/visitor#
우동카덴,"우동,소바",서울 서대문구 연희로 173 거화빌딩 1층,https://pcmap.place.naver.com/restaurant/380995011/review/visitor#
희로,이자카야,서울 서대문구 성산로 325,https://pcmap.place.naver.com/restaurant/1560785276/review/visitor#
이자카야 날로,이자카야,서울 서대문구 통일로37길 12 1층,https://pcmap.place.naver.com/restaurant/1023214574/review/visitor#
형제갈비,"육류,고기요리",서울 서대문구 명물1길 2,https://pcmap.place.naver.com/restaurant/19866778/review/visitor#
폴앤폴리나,베이커리,서울 서대문구 연희로11길 56,https://pcmap.place.naver.com/restaurant/709038120/review/visitor#
청년밥상문간 이화여자대학교점,한식,서울 서대문구 이화여대길 52-39 지하 1층,https://pcmap.place.naver.com/restaurant/1288609263/review/visitor#
신촌칼,양식,서울 서대문구 연세로4길 42-3 1층,https://pcmap.place.naver.com/restaurant/262362736/review/visitor#
복성각,중식당,서울 서대문구 통일로 135 충정빌딩 지하1층 복성각,https://pcmap.place.naver.com/restaurant/38453994/review/visitor#
양밍산,중식당,서울 서대문구 가좌로 36 1층,https://pcmap.place.naver.com/restaurant/1008179320/review/visitor#
연희김밥 본점,김밥,서울 서대문구 연희로11가길 2,https://pcmap.place.naver.com/restaurant/18752158/review/visitor#
앤트러사이트 연희점,"카페,디저트",서울 서대문구 연희로 135 앤트러사이트 연희점,https://pcmap.place.naver.com/restaurant/1485444554/review/visitor#
평양옥,한식,서울 서대문구 통일로 107-23,https://pcmap.place.naver.com/restaurant/13289694/review/visitor#
연어초밥,"초밥,롤",서울 서대문구 이화여대1길 42-1 3층,https://pcmap.place.naver.com/restaurant/1221500434/review/visitor#
그로어스,브런치,서울 서대문구 연희로27길 52,https://pcmap.place.naver.com/restaurant/1038765233/review/visitor#
비밀베이커리 이대점,베이커리,서울 서대문구 이화여대7길 48 1층 비밀베이커리,https://pcmap.place.naver.com/restaurant/36271566/review/visitor#
관식당,한식,"서울 서대문구 충정로2길 10 1층, 2층",https://pcmap.place.naver.com/restaurant/1049459171/review/visitor#
청화원,중식당,서울 서대문구 명물길 10 1층 청화원,https://pcmap.place.naver.com/restaurant/1187359393/review/visitor#
부엉이산장 신촌점,요리주점,서울 서대문구 연세로7길 17 1층 부엉이산장,https://pcmap.place.naver.com/restaurant/1244968685/review/visitor#
고냉지,"찌개,전골",서울 서대문구 연세로2마길 30,https://pcmap.place.naver.com/restaurant/18744652/review/visitor#
헤일우드,"카페,디저트",서울 서대문구 통일로34길 7 1층,https://pcmap.place.naver.com/restaurant/1095540561/review/visitor#
신 스시앤사시미,생선회,서울 서대문구 충정로6길 59 1층 A-17호,https://pcmap.place.naver.com/restaurant/1806365462/review/visitor#
고미정,한식,서울 서대문구 연희로26길 28,https://pcmap.place.naver.com/restaurant/37414478/review/visitor#
칵테일바이스케이프,바(BAR),서울 서대문구 연세로5가길 16 지하 칵테일바이스케이프,https://pcmap.place.naver.com/restaurant/21581804/review/visitor#
미스터서왕만두,만두,서울 서대문구 신촌역로 16 103호 가이아오피스텔,https://pcmap.place.naver.com/restaurant/36670196/review/visitor#
맛있는칼국수,"칼국수,만두",서울 서대문구 불광천길 150 1층,https://pcmap.place.naver.com/restaurant/35800653/review/visitor#
보연희,"카페,디저트",서울 서대문구 연희맛로 17-63 2층,https://pcmap.place.naver.com/restaurant/1677855640/review/visitor#
독수리다방,카페,서울 서대문구 연세로 36 독수리빌딩 8층,https://pcmap.place.naver.com/restaurant/31608233/review/visitor#
소신이쏘 신촌본점,"육류,고기요리",서울 서대문구 연세로5가길 19 1층,https://pcmap.place.naver.com/restaurant/36324567/review/visitor#
난향,중식당,서울 서대문구 신촌로 67 거촌빌딩 지하 1층,https://pcmap.place.naver.com/restaurant/13101637/review/visitor#
waffle it up,카페,서울 서대문구 이화여대3길 42-19,https://pcmap.place.naver.com/restaurant/12010847/review/visitor#
남영동양문 서대문역점,"육류,고기요리",서울 서대문구 통일로 155 1층,https://pcmap.place.naver.com/restaurant/1350034931/review/visitor#
충정화로,"육류,고기요리",서울 서대문구 통일로9안길 22 1층,https://pcmap.place.naver.com/restaurant/1883089107/review/visitor#
여우골초밥 신촌점,"초밥,롤",서울 서대문구 연세로5다길 10,https://pcmap.place.naver.com/restaurant/31253999/review/visitor#
사조미가,한정식,서울 서대문구 통일로 107-39,https://pcmap.place.naver.com/restaurant/13568535/review/visitor#
디폴트밸류 연희점,"카페,디저트",서울 서대문구 성산로 333 1층(대로변),https://pcmap.place.naver.com/restaurant/1304058353/review/visitor#
대성이네,찜닭,서울 서대문구 연세로5나길 33 1층 대성이네,https://pcmap.place.naver.com/restaurant/31964075/review/visitor#
등촌샤브칼국수 신촌점,"칼국수,만두",서울 서대문구 신촌역로 43 1층 등촌샤브칼국수 신촌점,https://pcmap.place.naver.com/restaurant/1969187632/review/visitor#
카페페라유니크,"카페,디저트","서울 서대문구 이화여대길 52-45 2층, 3층, 4층",https://pcmap.place.naver.com/restaurant/36631076/review/visitor#
그라쏘 와인비스트로,와인,서울 서대문구 통일로9안길 20-2 그라쏘 와인비스트로,https://pcmap.place.naver.com/restaurant/1398908621/review/visitor#
옐로우보울,이탈리아음식,서울 서대문구 충정로 7 구세군빌딩 지상에서 보이는 지하1층(세븐일레븐 바로 옆,https://pcmap.place.naver.com/restaurant/37288977/review/visitor#
기꾸스시,"초밥,롤",서울 서대문구 연세로5다길 35,https://pcmap.place.naver.com/restaurant/35756282/review/visitor#
압구정화로구이 가좌역점,"육류,고기요리",서울 서대문구 수색로6길 8 1층 104호,https://pcmap.place.naver.com/restaurant/1405938533/review/visitor#
신촌황소곱창 신촌본점,"곱창,막창,양",서울 서대문구 연세로9길 31,https://pcmap.place.naver.com/restaurant/36943314/review/visitor#
란주탕슉,중식당,서울 서대문구 이화여대2가길 18,https://pcmap.place.naver.com/restaurant/34403561/review/visitor#
파올로데마리아,이탈리아음식,서울 서대문구 연희로26길 24,https://pcmap.place.naver.com/restaurant/13574120/review/visitor#
시그니처,요리주점,서울 서대문구 북아현로 40 상가 101동 1층 102호,https://pcmap.place.naver.com/restaurant/1563599285/review/visitor#
고르드,"카페,디저트",서울 서대문구 명물길 42 우성빌딩,https://pcmap.place.naver.com/restaurant/35563009/review/visitor#
이품,중식당,서울 서대문구 연희로11길 20,https://pcmap.place.naver.com/restaurant/19877438/review/visitor#
부탄츄 신촌점,일본식라면,서울 서대문구 연세로5길 26-9,https://pcmap.place.naver.com/restaurant/33525384/review/visitor#
이화원,중식당,서울 서대문구 연희맛로 13,https://pcmap.place.naver.com/restaurant/11555246/review/visitor#
모티,요리주점,서울 서대문구 증가로 34 1층,https://pcmap.place.naver.com/restaurant/1418775381/review/visitor#
아콘스톨,"도시락,컵밥",서울 서대문구 신촌역로 17 1층 110호,https://pcmap.place.naver.com/restaurant/1946223191/review/visitor#
크레페마스터 연세대점,"카페,디저트",서울 서대문구 신촌로 87-8 1층 크레페마스터,https://pcmap.place.naver.com/restaurant/19796689/review/visitor#
철길떡볶이,떡볶이,서울 서대문구 충정로 35-6,https://pcmap.place.naver.com/restaurant/13127979/review/visitor#
다도레 티룸,차,서울 서대문구 증가로 13-9 3층,https://pcmap.place.naver.com/restaurant/1194851065/review/visitor#
아웃백스테이크하우스 신촌점,패밀리레스토랑,서울 서대문구 연세로12길 33,https://pcmap.place.naver.com/restaurant/11849155/review/visitor#
링키지버거 연희본점,햄버거,서울 서대문구 연희로11가길 53 1층,https://pcmap.place.naver.com/restaurant/1723371114/review/visitor#
연희동오븐,"카페,디저트",서울 서대문구 연희로11나길 7-5 지1층,https://pcmap.place.naver.com/restaurant/1410811129/review/visitor#
카덴,이자카야,서울 서대문구 연희로 173 거화빌딩,https://pcmap.place.naver.com/restaurant/218413355/review/visitor#
헤이진,케이크전문,서울 서대문구 연세로5나길 37 1층,https://pcmap.place.naver.com/restaurant/1089249982/review/visitor#
통큰갈비 신촌본점,"육류,고기요리",서울 서대문구 연세로5다길 40 1층 통큰갈비,https://pcmap.place.naver.com/restaurant/18747243/review/visitor#
편의방,중식당,서울 서대문구 연희로 36,https://pcmap.place.naver.com/restaurant/36667682/review/visitor#
풍년닭도리탕 신촌직영점,닭볶음탕,서울 서대문구 연세로5다길 5 2층,https://pcmap.place.naver.com/restaurant/1681709028/review/visitor#
